QueryID,DocID,Precision,Recall,System_Name
38,2931,0.0,0.0,TFIDF
38,2470,0.0,0.0,TFIDF
38,3031,0.3333333333333333,0.0625,TFIDF
38,1698,0.25,0.0625,TFIDF
38,3105,0.2,0.0625,TFIDF
38,2082,0.16666666666666666,0.0625,TFIDF
38,2233,0.14285714285714285,0.0625,TFIDF
38,3142,0.125,0.0625,TFIDF
38,670,0.1111111111111111,0.0625,TFIDF
38,1470,0.1,0.0625,TFIDF
38,2622,0.09090909090909091,0.0625,TFIDF
38,2876,0.08333333333333333,0.0625,TFIDF
38,321,0.07692307692307693,0.0625,TFIDF
38,1856,0.07142857142857142,0.0625,TFIDF
38,2905,0.06666666666666667,0.0625,TFIDF
38,3077,0.0625,0.0625,TFIDF
38,616,0.058823529411764705,0.0625,TFIDF
38,2196,0.05555555555555555,0.0625,TFIDF
38,2582,0.05263157894736842,0.0625,TFIDF
38,1323,0.05,0.0625,TFIDF
38,2002,0.047619047619047616,0.0625,TFIDF
38,3033,0.045454545454545456,0.0625,TFIDF
38,2958,0.08695652173913043,0.125,TFIDF
38,2989,0.08333333333333333,0.125,TFIDF
38,2851,0.08,0.125,TFIDF
38,1847,0.07692307692307693,0.125,TFIDF
38,2247,0.07407407407407407,0.125,TFIDF
38,2867,0.07142857142857142,0.125,TFIDF
38,1727,0.06896551724137931,0.125,TFIDF
38,2970,0.06666666666666667,0.125,TFIDF
38,1572,0.06451612903225806,0.125,TFIDF
38,3069,0.0625,0.125,TFIDF
38,2184,0.06060606060606061,0.125,TFIDF
38,497,0.058823529411764705,0.125,TFIDF
38,3103,0.08571428571428572,0.1875,TFIDF
38,1003,0.08333333333333333,0.1875,TFIDF
38,1408,0.08108108108108109,0.1875,TFIDF
38,2176,0.07894736842105263,0.1875,TFIDF
38,3002,0.07692307692307693,0.1875,TFIDF
38,2940,0.1,0.25,TFIDF
38,2939,0.12195121951219512,0.3125,TFIDF
38,1135,0.11904761904761904,0.3125,TFIDF
38,2956,0.13953488372093023,0.375,TFIDF
38,1170,0.13636363636363635,0.375,TFIDF
38,2344,0.13333333333333333,0.375,TFIDF
38,1936,0.13043478260869565,0.375,TFIDF
38,2424,0.1276595744680851,0.375,TFIDF
38,1155,0.125,0.375,TFIDF
38,2305,0.12244897959183673,0.375,TFIDF
38,2499,0.12,0.375,TFIDF
38,2342,0.11764705882352941,0.375,TFIDF
38,2572,0.11538461538461539,0.375,TFIDF
38,1497,0.11320754716981132,0.375,TFIDF
38,2957,0.12962962962962962,0.4375,TFIDF
38,2289,0.12727272727272726,0.4375,TFIDF
38,1768,0.125,0.4375,TFIDF
38,2390,0.12280701754385964,0.4375,TFIDF
38,3014,0.1206896551724138,0.4375,TFIDF
38,2750,0.11864406779661017,0.4375,TFIDF
38,2451,0.11666666666666667,0.4375,TFIDF
38,2341,0.11475409836065574,0.4375,TFIDF
38,1469,0.11290322580645161,0.4375,TFIDF
38,2369,0.1111111111111111,0.4375,TFIDF
38,3177,0.109375,0.4375,TFIDF
38,2020,0.1076923076923077,0.4375,TFIDF
38,2846,0.10606060606060606,0.4375,TFIDF
38,1307,0.1044776119402985,0.4375,TFIDF
38,2232,0.10294117647058823,0.4375,TFIDF
38,1625,0.10144927536231885,0.4375,TFIDF
38,2046,0.1,0.4375,TFIDF
38,2421,0.09859154929577464,0.4375,TFIDF
38,1846,0.09722222222222222,0.4375,TFIDF
38,849,0.0958904109589041,0.4375,TFIDF
38,2265,0.10810810810810811,0.5,TFIDF
38,3132,0.10666666666666667,0.5,TFIDF
38,1543,0.10526315789473684,0.5,TFIDF
38,867,0.1038961038961039,0.5,TFIDF
38,1939,0.10256410256410256,0.5,TFIDF
38,2145,0.10126582278481013,0.5,TFIDF
38,2092,0.1,0.5,TFIDF
38,2990,0.09876543209876543,0.5,TFIDF
38,2568,0.0975609756097561,0.5,TFIDF
38,2354,0.0963855421686747,0.5,TFIDF
38,3052,0.09523809523809523,0.5,TFIDF
38,1650,0.09411764705882353,0.5,TFIDF
38,1806,0.09302325581395349,0.5,TFIDF
38,2480,0.09195402298850575,0.5,TFIDF
38,1527,0.09090909090909091,0.5,TFIDF
38,2651,0.10112359550561797,0.5625,TFIDF
38,441,0.1,0.5625,TFIDF
38,595,0.0989010989010989,0.5625,TFIDF
38,536,0.09782608695652174,0.5625,TFIDF
38,2208,0.0967741935483871,0.5625,TFIDF
38,3112,0.09574468085106383,0.5625,TFIDF
38,2722,0.09473684210526316,0.5625,TFIDF
38,2993,0.09375,0.5625,TFIDF
38,2911,0.09278350515463918,0.5625,TFIDF
38,1931,0.09183673469387756,0.5625,TFIDF
38,2753,0.09090909090909091,0.5625,TFIDF
38,3057,0.09,0.5625,TFIDF
