QueryID,DocID,Precision,Recall,System_Name
22,266,0.0,0.0,Cosine_Similarity
22,2473,0.5,0.058823529411764705,Cosine_Similarity
22,2384,0.6666666666666666,0.11764705882352941,Cosine_Similarity
22,2564,0.75,0.17647058823529413,Cosine_Similarity
22,2637,0.8,0.23529411764705882,Cosine_Similarity
22,2638,0.8333333333333334,0.29411764705882354,Cosine_Similarity
22,2913,0.7142857142857143,0.29411764705882354,Cosine_Similarity
22,2692,0.75,0.35294117647058826,Cosine_Similarity
22,2441,0.7777777777777778,0.4117647058823529,Cosine_Similarity
22,2674,0.7,0.4117647058823529,Cosine_Similarity
22,1978,0.6363636363636364,0.4117647058823529,Cosine_Similarity
22,2924,0.5833333333333334,0.4117647058823529,Cosine_Similarity
22,2845,0.5384615384615384,0.4117647058823529,Cosine_Similarity
22,2402,0.5,0.4117647058823529,Cosine_Similarity
22,2771,0.4666666666666667,0.4117647058823529,Cosine_Similarity
22,2708,0.4375,0.4117647058823529,Cosine_Similarity
22,2367,0.4117647058823529,0.4117647058823529,Cosine_Similarity
22,2273,0.3888888888888889,0.4117647058823529,Cosine_Similarity
22,2188,0.3684210526315789,0.4117647058823529,Cosine_Similarity
22,87,0.35,0.4117647058823529,Cosine_Similarity
22,2146,0.3333333333333333,0.4117647058823529,Cosine_Similarity
22,2678,0.36363636363636365,0.47058823529411764,Cosine_Similarity
22,616,0.34782608695652173,0.47058823529411764,Cosine_Similarity
22,1742,0.3333333333333333,0.47058823529411764,Cosine_Similarity
22,2520,0.32,0.47058823529411764,Cosine_Similarity
22,1551,0.3076923076923077,0.47058823529411764,Cosine_Similarity
22,3049,0.2962962962962963,0.47058823529411764,Cosine_Similarity
22,1373,0.2857142857142857,0.47058823529411764,Cosine_Similarity
22,1181,0.27586206896551724,0.47058823529411764,Cosine_Similarity
22,2809,0.26666666666666666,0.47058823529411764,Cosine_Similarity
22,2825,0.25806451612903225,0.47058823529411764,Cosine_Similarity
22,2152,0.25,0.47058823529411764,Cosine_Similarity
22,2905,0.24242424242424243,0.47058823529411764,Cosine_Similarity
22,2111,0.23529411764705882,0.47058823529411764,Cosine_Similarity
22,2902,0.22857142857142856,0.47058823529411764,Cosine_Similarity
22,1400,0.2222222222222222,0.47058823529411764,Cosine_Similarity
22,2004,0.21621621621621623,0.47058823529411764,Cosine_Similarity
22,2919,0.21052631578947367,0.47058823529411764,Cosine_Similarity
22,2631,0.20512820512820512,0.47058823529411764,Cosine_Similarity
22,3116,0.225,0.5294117647058824,Cosine_Similarity
22,1159,0.21951219512195122,0.5294117647058824,Cosine_Similarity
22,2341,0.21428571428571427,0.5294117647058824,Cosine_Similarity
22,2687,0.20930232558139536,0.5294117647058824,Cosine_Similarity
22,2421,0.20454545454545456,0.5294117647058824,Cosine_Similarity
22,2973,0.2,0.5294117647058824,Cosine_Similarity
22,1741,0.1956521739130435,0.5294117647058824,Cosine_Similarity
22,3111,0.19148936170212766,0.5294117647058824,Cosine_Similarity
22,435,0.1875,0.5294117647058824,Cosine_Similarity
22,188,0.1836734693877551,0.5294117647058824,Cosine_Similarity
22,2369,0.2,0.5882352941176471,Cosine_Similarity
22,1014,0.19607843137254902,0.5882352941176471,Cosine_Similarity
22,2751,0.21153846153846154,0.6470588235294118,Cosine_Similarity
22,2078,0.20754716981132076,0.6470588235294118,Cosine_Similarity
22,3149,0.2222222222222222,0.7058823529411765,Cosine_Similarity
22,3028,0.21818181818181817,0.7058823529411765,Cosine_Similarity
22,1710,0.21428571428571427,0.7058823529411765,Cosine_Similarity
22,1506,0.21052631578947367,0.7058823529411765,Cosine_Similarity
22,2433,0.20689655172413793,0.7058823529411765,Cosine_Similarity
22,3071,0.2033898305084746,0.7058823529411765,Cosine_Similarity
22,3141,0.2,0.7058823529411765,Cosine_Similarity
22,2967,0.19672131147540983,0.7058823529411765,Cosine_Similarity
22,1735,0.1935483870967742,0.7058823529411765,Cosine_Similarity
22,1764,0.19047619047619047,0.7058823529411765,Cosine_Similarity
22,18,0.1875,0.7058823529411765,Cosine_Similarity
22,200,0.18461538461538463,0.7058823529411765,Cosine_Similarity
22,201,0.18181818181818182,0.7058823529411765,Cosine_Similarity
22,204,0.1791044776119403,0.7058823529411765,Cosine_Similarity
22,584,0.17647058823529413,0.7058823529411765,Cosine_Similarity
22,648,0.17391304347826086,0.7058823529411765,Cosine_Similarity
22,760,0.17142857142857143,0.7058823529411765,Cosine_Similarity
22,879,0.16901408450704225,0.7058823529411765,Cosine_Similarity
22,880,0.16666666666666666,0.7058823529411765,Cosine_Similarity
22,881,0.1643835616438356,0.7058823529411765,Cosine_Similarity
22,967,0.16216216216216217,0.7058823529411765,Cosine_Similarity
22,1190,0.16,0.7058823529411765,Cosine_Similarity
22,1343,0.15789473684210525,0.7058823529411765,Cosine_Similarity
22,1371,0.15584415584415584,0.7058823529411765,Cosine_Similarity
22,1378,0.15384615384615385,0.7058823529411765,Cosine_Similarity
22,1575,0.1518987341772152,0.7058823529411765,Cosine_Similarity
22,1895,0.15,0.7058823529411765,Cosine_Similarity
22,2959,0.14814814814814814,0.7058823529411765,Cosine_Similarity
22,1397,0.14634146341463414,0.7058823529411765,Cosine_Similarity
22,2211,0.14457831325301204,0.7058823529411765,Cosine_Similarity
22,2003,0.14285714285714285,0.7058823529411765,Cosine_Similarity
22,2598,0.1411764705882353,0.7058823529411765,Cosine_Similarity
22,3152,0.13953488372093023,0.7058823529411765,Cosine_Similarity
22,1658,0.13793103448275862,0.7058823529411765,Cosine_Similarity
22,1931,0.13636363636363635,0.7058823529411765,Cosine_Similarity
22,2226,0.1348314606741573,0.7058823529411765,Cosine_Similarity
22,2829,0.14444444444444443,0.7647058823529411,Cosine_Similarity
22,492,0.14285714285714285,0.7647058823529411,Cosine_Similarity
22,2016,0.14130434782608695,0.7647058823529411,Cosine_Similarity
22,1664,0.13978494623655913,0.7647058823529411,Cosine_Similarity
22,2201,0.13829787234042554,0.7647058823529411,Cosine_Similarity
22,1237,0.1368421052631579,0.7647058823529411,Cosine_Similarity
22,144,0.13541666666666666,0.7647058823529411,Cosine_Similarity
22,2817,0.13402061855670103,0.7647058823529411,Cosine_Similarity
22,2936,0.1326530612244898,0.7647058823529411,Cosine_Similarity
22,1606,0.13131313131313133,0.7647058823529411,Cosine_Similarity
22,1881,0.13,0.7647058823529411,Cosine_Similarity
