3,Q0,Solarenergy,1,0.3789143190264942,Cosine_Relevance,
3,Q0,RenewableenergyinAsia,2,0.3505423476133082,Cosine_Relevance,
3,Q0,Energyconsumption,3,0.3448055513464474,Cosine_Relevance,
3,Q0,RenewableenergyintheUnitedStates,4,0.3315036591227055,Cosine_Relevance,
3,Q0,NevadaSolarOne,5,0.32646474518079166,Cosine_Relevance,
3,Q0,Solarpower,6,0.2893033505042141,Cosine_Relevance,
3,Q0,Energyconservation,7,0.2815562145714101,Cosine_Relevance,
3,Q0,Energyresilience,8,0.26816495553646963,Cosine_Relevance,
3,Q0,Energydevelopment,9,0.2678044017055594,Cosine_Relevance,
3,Q0,Renewableenergypolicy,10,0.26557005853195015,Cosine_Relevance,
3,Q0,Renewableenergycommercialization,11,0.26519557393867,Cosine_Relevance,
3,Q0,California,12,0.2632819052859341,Cosine_Relevance,
3,Q0,Renewableenergy,13,0.2615620031906559,Cosine_Relevance,
3,Q0,Solarthermal,14,0.2614876520120829,Cosine_Relevance,
3,Q0,Renewableelectricity,15,0.2614474317199788,Cosine_Relevance,
3,Q0,Solarthermalenergy,16,0.2606479047530318,Cosine_Relevance,
3,Q0,Efficientenergyuse,17,0.2605661974230062,Cosine_Relevance,
3,Q0,Energyhierarchy,18,0.2564877065783626,Cosine_Relevance,
3,Q0,Energypolicy,19,0.2553841670865224,Cosine_Relevance,
3,Q0,Cleanenergy,20,0.2534057271078384,Cosine_Relevance,
3,Q0,Sustainableenergy,21,0.2529557973216045,Cosine_Relevance,
3,Q0,WaldpolenzSolarPark,22,0.24750505811817877,Cosine_Relevance,
3,Q0,Solarlamp,23,0.24468264560805575,Cosine_Relevance,
3,Q0,Listofenergystorageprojects,24,0.2434591759592902,Cosine_Relevance,
3,Q0,RenewableenergyintheCzechRepublic,25,0.23860618385557975,Cosine_Relevance,
3,Q0,Listoflow-energybuildingtechniques,26,0.23579298734969553,Cosine_Relevance,
3,Q0,RenewableenergyinAustralia,27,0.2357548815516825,Cosine_Relevance,
3,Q0,Zero-energybuilding,28,0.2347129205175756,Cosine_Relevance,
3,Q0,1002525renewableenergy,29,0.23460606104191906,Cosine_Relevance,
3,Q0,Energyinputlabeling,30,0.23107819700662408,Cosine_Relevance,
3,Q0,Energyefficiency28disambiguation29,31,0.2301096050350128,Cosine_Relevance,
3,Q0,RenewableenergyinMorocco,32,0.22923005383336253,Cosine_Relevance,
3,Q0,RenewableenergyinNewZealand,33,0.22282347458331075,Cosine_Relevance,
3,Q0,Passivesolarheating,34,0.2221022373786682,Cosine_Relevance,
3,Q0,Passivesolarbuildingdesign,35,0.2213614604403153,Cosine_Relevance,
3,Q0,Energypoverty,36,0.2157950136354335,Cosine_Relevance,
3,Q0,Photovoltaicpowerstations,37,0.21108704163957684,Cosine_Relevance,
3,Q0,RenewableenergyinCanada,38,0.21080228121062403,Cosine_Relevance,
3,Q0,Concentratedsolarpower,39,0.20972222819308203,Cosine_Relevance,
3,Q0,Solarphotovoltaics,40,0.20833132576037167,Cosine_Relevance,
3,Q0,Variablerenewableenergy,41,0.20830434794522426,Cosine_Relevance,
3,Q0,Alternativeenergy,42,0.20795266253535075,Cosine_Relevance,
3,Q0,Photovoltaic,43,0.2073911666962201,Cosine_Relevance,
3,Q0,Buildingenergysimulation,44,0.20369536688050546,Cosine_Relevance,
3,Q0,Internalenergymarket,45,0.20339592668092576,Cosine_Relevance,
3,Q0,EnergypolicyoftheEuropeanUnion,46,0.20221864491359534,Cosine_Relevance,
3,Q0,Listofrenewableenergytopicsbycountry,47,0.20119358427580986,Cosine_Relevance,
3,Q0,Photovoltaicsystem,48,0.20055061875856217,Cosine_Relevance,
3,Q0,RenewableenergyintheEuropeanUnion,49,0.19977830476811023,Cosine_Relevance,
3,Q0,EnergyefficiencyinEurope28study29,50,0.19830564639494921,Cosine_Relevance,
3,Q0,SustainableEnergyforAll,51,0.19672707794211663,Cosine_Relevance,
3,Q0,BureauofEnergyEfficiency,52,0.1946203244782008,Cosine_Relevance,
3,Q0,RenewableenergyinGermany,53,0.19403373526752232,Cosine_Relevance,
3,Q0,Energyreturnedonenergyinvested,54,0.19323153481568095,Cosine_Relevance,
3,Q0,Thermalenergy,55,0.19224783793921765,Cosine_Relevance,
3,Q0,DrakeLandingSolarCommunity,56,0.19154118016807928,Cosine_Relevance,
3,Q0,Energytransition,57,0.1908264553676389,Cosine_Relevance,
3,Q0,RenewableenergyinMexico,58,0.18629005136793947,Cosine_Relevance,
3,Q0,Energystorage,59,0.18484250123407353,Cosine_Relevance,
3,Q0,Powerstorage,60,0.18465752243187408,Cosine_Relevance,
3,Q0,RenewableenergyinAfrica,61,0.18433887196175652,Cosine_Relevance,
3,Q0,IEASolarHeating2526CoolingImplementingAgreementTask13,62,0.18057489275131083,Cosine_Relevance,
3,Q0,Energyconservationmeasure,63,0.18051117877584608,Cosine_Relevance,
3,Q0,RenewableenergyinNepal,64,0.1791926382889713,Cosine_Relevance,
3,Q0,RenewableenergyinSpain,65,0.1783899994200653,Cosine_Relevance,
3,Q0,Energyrecovery,66,0.17736121140956615,Cosine_Relevance,
3,Q0,GermanNationalActionPlanonEnergyEfficiency,67,0.17427212540134884,Cosine_Relevance,
3,Q0,Solartrough,68,0.1734592813428598,Cosine_Relevance,
3,Q0,EnergyStar,69,0.17338708742660597,Cosine_Relevance,
3,Q0,RenewableenergyinItaly,70,0.17187698502097928,Cosine_Relevance,
3,Q0,EnergyconservationintheUnitedStates,71,0.16930395809284043,Cosine_Relevance,
3,Q0,U.S.DepartmentofEnergy,72,0.16918471984632563,Cosine_Relevance,
3,Q0,USDepartmentofEnergy,73,0.16918471984632563,Cosine_Relevance,
3,Q0,RenewableenergyinLuxembourg,74,0.16912773570185546,Cosine_Relevance,
3,Q0,EUEnergyEfficiencyDirective20122F272FEU,75,0.16904760873226238,Cosine_Relevance,
3,Q0,Energysecurity,76,0.16904443656447316,Cosine_Relevance,
3,Q0,Energypark,77,0.16875792378794668,Cosine_Relevance,
3,Q0,UnitedStatesDepartmentofEnergy,78,0.16816588494644621,Cosine_Relevance,
3,Q0,RenewableenergyinPakistan,79,0.1680139601763344,Cosine_Relevance,
3,Q0,Thermalenergystorage,80,0.16674511615345042,Cosine_Relevance,
3,Q0,RenewableenergyinArgentina,81,0.16569391094399102,Cosine_Relevance,
3,Q0,RenewableenergyinIndia,82,0.16508754669046904,Cosine_Relevance,
3,Q0,Energydemandmanagement,83,0.1637823027266702,Cosine_Relevance,
3,Q0,Deepenergyretrofit,84,0.16030890708262607,Cosine_Relevance,
3,Q0,Embodiedenergy,85,0.15949290687686846,Cosine_Relevance,
3,Q0,Energyaudit,86,0.15846151549005458,Cosine_Relevance,
3,Q0,NationalEnergyFoundation,87,0.15756898652372045,Cosine_Relevance,
3,Q0,DistributedEnergyResource,88,0.15674626599589886,Cosine_Relevance,
3,Q0,Distributedgeneration,89,0.15564018064824298,Cosine_Relevance,
3,Q0,RenewableenergyinthePhilippines,90,0.15520210402804724,Cosine_Relevance,
3,Q0,Energyrecycling,91,0.15452869173740372,Cosine_Relevance,
3,Q0,Energysubsidies,92,0.15441127340687955,Cosine_Relevance,
3,Q0,Solarheating,93,0.1543140250905559,Cosine_Relevance,
3,Q0,WorldSustainableEnergyDays,94,0.1542356096454668,Cosine_Relevance,
3,Q0,RenewableenergyinRussia,95,0.15376379200814877,Cosine_Relevance,
3,Q0,RenewableenergyinKazakhstan,96,0.15362250570832225,Cosine_Relevance,
3,Q0,Girassolsolarpowerplant,97,0.15356832032439716,Cosine_Relevance,
3,Q0,AmericanCouncilforanEnergy-EfficientEconomy,98,0.15303293728076078,Cosine_Relevance,
3,Q0,ElectricalenergyefficiencyonUnitedStatesfarms,99,0.15101634786684356,Cosine_Relevance,
3,Q0,Energyefficiencyimplementation,100,0.1501483386242604,Cosine_Relevance,
3,Q0,SolarpowerstationinVictoria,101,0.14893201490630023,Cosine_Relevance,
3,Q0,RenewableenergyintheRepublicofIreland,102,0.1481393590532437,Cosine_Relevance,
3,Q0,Space-basedsolarpower,103,0.14719747318581408,Cosine_Relevance,
3,Q0,TheLebaneseCenterforEnergyConservation,104,0.1464754643008942,Cosine_Relevance,
3,Q0,Fossilfuelphase-out,105,0.14645381214289316,Cosine_Relevance,
3,Q0,Fossil-fuelphase-out,106,0.14636597328030274,Cosine_Relevance,
3,Q0,Environmentaltechnology,107,0.14604215109657356,Cosine_Relevance,
3,Q0,InternationalEnergyAgency,108,0.14532284776530835,Cosine_Relevance,
3,Q0,Energydescent,109,0.14426847957149627,Cosine_Relevance,
3,Q0,NellisSolarPowerPlant,110,0.14402945738349462,Cosine_Relevance,
3,Q0,Energycrisis,111,0.1438457941654205,Cosine_Relevance,
3,Q0,RenewableenergyinPortugal,112,0.1429014971596077,Cosine_Relevance,
3,Q0,3Degrees,113,0.14209392977404928,Cosine_Relevance,
3,Q0,RenewableenergyinAlbania,114,0.14166642894675174,Cosine_Relevance,
3,Q0,Renewableenergypayments,115,0.1408613182577614,Cosine_Relevance,
3,Q0,JournalofRenewableandSustainableEnergy,116,0.14057034353077644,Cosine_Relevance,
3,Q0,Oceanenergy,117,0.13955044795413205,Cosine_Relevance,
3,Q0,Minimumenergyperformancestandard,118,0.1392295626090546,Cosine_Relevance,
3,Q0,Marineenergy,119,0.13770399736671748,Cosine_Relevance,
3,Q0,BuildingEnergyCodesProgram,120,0.1375571437483028,Cosine_Relevance,
3,Q0,SolarEnergyGeneratingSystems,121,0.13703046575138092,Cosine_Relevance,
3,Q0,Khazzoom25E225802593Brookespostulate,122,0.13688039539606423,Cosine_Relevance,
3,Q0,Negawatt,123,0.13686765220965788,Cosine_Relevance,
3,Q0,RenewableenergyinThailand,124,0.13644239966753466,Cosine_Relevance,
3,Q0,BuildingCodesAssistanceProject,125,0.135192425150652,Cosine_Relevance,
3,Q0,Gridenergystorage,126,0.1350871252309958,Cosine_Relevance,
3,Q0,Energiewende,127,0.13497115681144806,Cosine_Relevance,
3,Q0,Costofelectricitybysource,128,0.13294660286358398,Cosine_Relevance,
3,Q0,RenewableenergyinChina,129,0.13099157967687997,Cosine_Relevance,
3,Q0,RenewableenergyintheNetherlands,130,0.13061148528691482,Cosine_Relevance,
3,Q0,Sustainablearchitecture,131,0.13028651086741516,Cosine_Relevance,
3,Q0,RenewableenergyinBhutan,132,0.13006322787101318,Cosine_Relevance,
3,Q0,Electricitygeneration,133,0.12941035861936992,Cosine_Relevance,
3,Q0,Feed-intariff,134,0.12882978501349213,Cosine_Relevance,
3,Q0,AlliancetoSaveEnergy,135,0.12719104111130583,Cosine_Relevance,
3,Q0,Buildingintegratedphotovoltaics,136,0.1268924017581277,Cosine_Relevance,
3,Q0,Energymonitoringandtargeting,137,0.12572316076066897,Cosine_Relevance,
3,Q0,Energycrop,138,0.1251759001864783,Cosine_Relevance,
3,Q0,Stand-alonepowersystem,139,0.12482657568329754,Cosine_Relevance,
3,Q0,Remote-areapowersupply,140,0.12443737329469069,Cosine_Relevance,
3,Q0,EnergySavingTrust,141,0.12433130045022027,Cosine_Relevance,
3,Q0,RenewableEnergy28journal29,142,0.12259531480565078,Cosine_Relevance,
3,Q0,Environmentalimpactoftheenergyindustry,143,0.12118907423020699,Cosine_Relevance,
3,Q0,EnergyPolicy28journal29,144,0.12030707556183884,Cosine_Relevance,
3,Q0,CommunityChoiceAggregation,145,0.11958408356351628,Cosine_Relevance,
3,Q0,RenewableenergyinDenmark,146,0.11906112721896417,Cosine_Relevance,
3,Q0,Domesticenergyconsumption,147,0.11886888084006664,Cosine_Relevance,
3,Q0,Energyconservationlaw,148,0.11879190744758748,Cosine_Relevance,
3,Q0,RenewableenergyintheUnitedKingdom,149,0.11811342308433943,Cosine_Relevance,
3,Q0,RenewableEnergyCertificate,150,0.11809886463892827,Cosine_Relevance,
3,Q0,RenewableEnergyCertificates,151,0.11797010942203102,Cosine_Relevance,
3,Q0,Conservationofenergy,152,0.117856470738899,Cosine_Relevance,
3,Q0,RenewableenergyinChile,153,0.11782645056417901,Cosine_Relevance,
3,Q0,Netmetering,154,0.11540740297130517,Cosine_Relevance,
3,Q0,Seasonalthermalenergystorage,155,0.11521952955791895,Cosine_Relevance,
3,Q0,Renewableheat,156,0.11496410677932437,Cosine_Relevance,
3,Q0,SolarDecathlon,157,0.11484100436761192,Cosine_Relevance,
3,Q0,IndustrialAssessmentCenter,158,0.11424605796455643,Cosine_Relevance,
3,Q0,RenewableenergyinHungary,159,0.11280048826745602,Cosine_Relevance,
3,Q0,RenewableenergyinSweden,160,0.11219984600153106,Cosine_Relevance,
3,Q0,RenewableenergyinGreece,161,0.1120460020827268,Cosine_Relevance,
3,Q0,RenewableenergyinTuvalu,162,0.11002085020077398,Cosine_Relevance,
3,Q0,RenewableenergyinFinland,163,0.10946990304979841,Cosine_Relevance,
3,Q0,Low-carboneconomy,164,0.10908526777365879,Cosine_Relevance,
3,Q0,Lowcarbon,165,0.1089989202560469,Cosine_Relevance,
3,Q0,Nanosolar,166,0.10854607140927608,Cosine_Relevance,
