QueryID,DocID,Precision,Recall,System_Name
60,3087,1.0,0.037037037037037035,BM25
60,2882,1.0,0.07407407407407407,BM25
60,2716,1.0,0.1111111111111111,BM25
60,2876,0.75,0.1111111111111111,BM25
60,3089,0.6,0.1111111111111111,BM25
60,2816,0.6666666666666666,0.14814814814814814,BM25
60,2957,0.7142857142857143,0.18518518518518517,BM25
60,2817,0.75,0.2222222222222222,BM25
60,2888,0.6666666666666666,0.2222222222222222,BM25
60,2812,0.6,0.2222222222222222,BM25
60,2715,0.6363636363636364,0.25925925925925924,BM25
60,3049,0.5833333333333334,0.25925925925925924,BM25
60,2718,0.6153846153846154,0.2962962962962963,BM25
60,2967,0.5714285714285714,0.2962962962962963,BM25
60,3026,0.5333333333333333,0.2962962962962963,BM25
60,3137,0.5625,0.3333333333333333,BM25
60,2516,0.5882352941176471,0.37037037037037035,BM25
60,2976,0.6111111111111112,0.4074074074074074,BM25
60,3164,0.5789473684210527,0.4074074074074074,BM25
60,2959,0.6,0.4444444444444444,BM25
60,3136,0.5714285714285714,0.4444444444444444,BM25
60,2710,0.5909090909090909,0.48148148148148145,BM25
60,2988,0.5652173913043478,0.48148148148148145,BM25
60,3142,0.5416666666666666,0.48148148148148145,BM25
60,2964,0.56,0.5185185185185185,BM25
60,1844,0.5384615384615384,0.5185185185185185,BM25
60,695,0.5185185185185185,0.5185185185185185,BM25
60,3025,0.5,0.5185185185185185,BM25
60,1695,0.4827586206896552,0.5185185185185185,BM25
60,2198,0.5,0.5555555555555556,BM25
60,2846,0.4838709677419355,0.5555555555555556,BM25
60,3059,0.46875,0.5555555555555556,BM25
60,2424,0.45454545454545453,0.5555555555555556,BM25
60,3070,0.4411764705882353,0.5555555555555556,BM25
60,3092,0.42857142857142855,0.5555555555555556,BM25
60,2951,0.4166666666666667,0.5555555555555556,BM25
60,2188,0.40540540540540543,0.5555555555555556,BM25
60,3112,0.39473684210526316,0.5555555555555556,BM25
60,696,0.38461538461538464,0.5555555555555556,BM25
60,3084,0.375,0.5555555555555556,BM25
60,1752,0.36585365853658536,0.5555555555555556,BM25
60,2092,0.35714285714285715,0.5555555555555556,BM25
60,2375,0.3488372093023256,0.5555555555555556,BM25
60,2298,0.3409090909090909,0.5555555555555556,BM25
60,1572,0.3333333333333333,0.5555555555555556,BM25
60,2372,0.32608695652173914,0.5555555555555556,BM25
60,1680,0.3191489361702128,0.5555555555555556,BM25
60,2680,0.3125,0.5555555555555556,BM25
60,1033,0.30612244897959184,0.5555555555555556,BM25
60,2720,0.3,0.5555555555555556,BM25
60,616,0.29411764705882354,0.5555555555555556,BM25
60,2311,0.28846153846153844,0.5555555555555556,BM25
60,2928,0.2830188679245283,0.5555555555555556,BM25
60,2106,0.2777777777777778,0.5555555555555556,BM25
60,2002,0.2727272727272727,0.5555555555555556,BM25
60,2541,0.26785714285714285,0.5555555555555556,BM25
60,3058,0.2631578947368421,0.5555555555555556,BM25
60,3090,0.25862068965517243,0.5555555555555556,BM25
60,1685,0.2542372881355932,0.5555555555555556,BM25
60,585,0.25,0.5555555555555556,BM25
60,1962,0.2459016393442623,0.5555555555555556,BM25
60,2717,0.25806451612903225,0.5925925925925926,BM25
60,1518,0.25396825396825395,0.5925925925925926,BM25
60,3134,0.25,0.5925925925925926,BM25
60,3153,0.24615384615384617,0.5925925925925926,BM25
60,2828,0.24242424242424243,0.5925925925925926,BM25
60,3050,0.23880597014925373,0.5925925925925926,BM25
60,2985,0.23529411764705882,0.5925925925925926,BM25
60,1959,0.2318840579710145,0.5925925925925926,BM25
60,2948,0.22857142857142856,0.5925925925925926,BM25
60,2926,0.22535211267605634,0.5925925925925926,BM25
60,1912,0.2222222222222222,0.5925925925925926,BM25
60,1066,0.2191780821917808,0.5925925925925926,BM25
60,1409,0.21621621621621623,0.5925925925925926,BM25
60,2500,0.21333333333333335,0.5925925925925926,BM25
60,1432,0.21052631578947367,0.5925925925925926,BM25
60,1677,0.2077922077922078,0.5925925925925926,BM25
60,2359,0.20512820512820512,0.5925925925925926,BM25
60,2153,0.20253164556962025,0.5925925925925926,BM25
60,2396,0.2,0.5925925925925926,BM25
60,1032,0.19753086419753085,0.5925925925925926,BM25
60,1605,0.1951219512195122,0.5925925925925926,BM25
60,2525,0.1927710843373494,0.5925925925925926,BM25
60,3082,0.19047619047619047,0.5925925925925926,BM25
60,2740,0.18823529411764706,0.5925925925925926,BM25
60,1341,0.18604651162790697,0.5925925925925926,BM25
60,1754,0.1839080459770115,0.5925925925925926,BM25
60,2786,0.18181818181818182,0.5925925925925926,BM25
60,3181,0.1797752808988764,0.5925925925925926,BM25
60,417,0.17777777777777778,0.5925925925925926,BM25
60,3150,0.17582417582417584,0.5925925925925926,BM25
60,2622,0.17391304347826086,0.5925925925925926,BM25
60,3072,0.17204301075268819,0.5925925925925926,BM25
60,2344,0.1702127659574468,0.5925925925925926,BM25
60,2567,0.16842105263157894,0.5925925925925926,BM25
60,3128,0.16666666666666666,0.5925925925925926,BM25
60,3158,0.16494845360824742,0.5925925925925926,BM25
60,2314,0.16326530612244897,0.5925925925925926,BM25
60,1671,0.16161616161616163,0.5925925925925926,BM25
60,2750,0.16,0.5925925925925926,BM25
