QueryID,DocID,Precision,Recall,System_Name
23,2914,0.0,0.0,BM25_Stemming
23,2949,0.0,0.0,BM25_Stemming
23,2849,0.3333333333333333,0.25,BM25_Stemming
23,1951,0.25,0.25,BM25_Stemming
23,241,0.2,0.25,BM25_Stemming
23,3137,0.3333333333333333,0.5,BM25_Stemming
23,2261,0.2857142857142857,0.5,BM25_Stemming
23,3148,0.375,0.75,BM25_Stemming
23,3084,0.3333333333333333,0.75,BM25_Stemming
23,2649,0.3,0.75,BM25_Stemming
23,2481,0.2727272727272727,0.75,BM25_Stemming
23,2250,0.25,0.75,BM25_Stemming
23,2276,0.23076923076923078,0.75,BM25_Stemming
23,1003,0.21428571428571427,0.75,BM25_Stemming
23,2454,0.2,0.75,BM25_Stemming
23,2212,0.1875,0.75,BM25_Stemming
23,3043,0.17647058823529413,0.75,BM25_Stemming
23,1604,0.16666666666666666,0.75,BM25_Stemming
23,2667,0.15789473684210525,0.75,BM25_Stemming
23,2371,0.15,0.75,BM25_Stemming
23,2249,0.14285714285714285,0.75,BM25_Stemming
23,1745,0.13636363636363635,0.75,BM25_Stemming
23,3082,0.13043478260869565,0.75,BM25_Stemming
23,1514,0.125,0.75,BM25_Stemming
23,1153,0.12,0.75,BM25_Stemming
23,2176,0.11538461538461539,0.75,BM25_Stemming
23,2578,0.14814814814814814,1.0,BM25_Stemming
23,2926,0.14285714285714285,1.0,BM25_Stemming
23,3119,0.13793103448275862,1.0,BM25_Stemming
23,2216,0.13333333333333333,1.0,BM25_Stemming
23,2988,0.12903225806451613,1.0,BM25_Stemming
23,1410,0.125,1.0,BM25_Stemming
23,2893,0.12121212121212122,1.0,BM25_Stemming
23,2631,0.11764705882352941,1.0,BM25_Stemming
23,298,0.11428571428571428,1.0,BM25_Stemming
23,1663,0.1111111111111111,1.0,BM25_Stemming
23,2734,0.10810810810810811,1.0,BM25_Stemming
23,3098,0.10526315789473684,1.0,BM25_Stemming
23,2900,0.10256410256410256,1.0,BM25_Stemming
23,2969,0.1,1.0,BM25_Stemming
23,2847,0.0975609756097561,1.0,BM25_Stemming
23,1844,0.09523809523809523,1.0,BM25_Stemming
23,2549,0.09302325581395349,1.0,BM25_Stemming
23,2196,0.09090909090909091,1.0,BM25_Stemming
23,954,0.08888888888888889,1.0,BM25_Stemming
23,2816,0.08695652173913043,1.0,BM25_Stemming
23,52,0.0851063829787234,1.0,BM25_Stemming
23,1733,0.08333333333333333,1.0,BM25_Stemming
23,1941,0.08163265306122448,1.0,BM25_Stemming
23,1778,0.08,1.0,BM25_Stemming
23,2406,0.0784313725490196,1.0,BM25_Stemming
23,3072,0.07692307692307693,1.0,BM25_Stemming
23,2911,0.07547169811320754,1.0,BM25_Stemming
23,1047,0.07407407407407407,1.0,BM25_Stemming
23,2188,0.07272727272727272,1.0,BM25_Stemming
23,1894,0.07142857142857142,1.0,BM25_Stemming
23,1716,0.07017543859649122,1.0,BM25_Stemming
23,1944,0.06896551724137931,1.0,BM25_Stemming
23,88,0.06779661016949153,1.0,BM25_Stemming
23,492,0.06666666666666667,1.0,BM25_Stemming
23,2275,0.06557377049180328,1.0,BM25_Stemming
23,3128,0.06451612903225806,1.0,BM25_Stemming
23,3131,0.06349206349206349,1.0,BM25_Stemming
23,1997,0.0625,1.0,BM25_Stemming
23,2259,0.06153846153846154,1.0,BM25_Stemming
23,2123,0.06060606060606061,1.0,BM25_Stemming
23,3111,0.05970149253731343,1.0,BM25_Stemming
23,1811,0.058823529411764705,1.0,BM25_Stemming
23,1714,0.057971014492753624,1.0,BM25_Stemming
23,2427,0.05714285714285714,1.0,BM25_Stemming
23,2569,0.056338028169014086,1.0,BM25_Stemming
23,2565,0.05555555555555555,1.0,BM25_Stemming
23,2885,0.0547945205479452,1.0,BM25_Stemming
23,2090,0.05405405405405406,1.0,BM25_Stemming
23,2686,0.05333333333333334,1.0,BM25_Stemming
23,2057,0.05263157894736842,1.0,BM25_Stemming
23,2297,0.05194805194805195,1.0,BM25_Stemming
23,1874,0.05128205128205128,1.0,BM25_Stemming
23,3000,0.05063291139240506,1.0,BM25_Stemming
23,2720,0.05,1.0,BM25_Stemming
23,2798,0.04938271604938271,1.0,BM25_Stemming
23,2098,0.04878048780487805,1.0,BM25_Stemming
23,2349,0.04819277108433735,1.0,BM25_Stemming
23,944,0.047619047619047616,1.0,BM25_Stemming
23,1987,0.047058823529411764,1.0,BM25_Stemming
23,2032,0.046511627906976744,1.0,BM25_Stemming
23,3002,0.04597701149425287,1.0,BM25_Stemming
23,2864,0.045454545454545456,1.0,BM25_Stemming
23,1433,0.0449438202247191,1.0,BM25_Stemming
23,711,0.044444444444444446,1.0,BM25_Stemming
23,1918,0.04395604395604396,1.0,BM25_Stemming
23,3041,0.043478260869565216,1.0,BM25_Stemming
23,2095,0.043010752688172046,1.0,BM25_Stemming
23,1584,0.0425531914893617,1.0,BM25_Stemming
23,862,0.042105263157894736,1.0,BM25_Stemming
23,2682,0.041666666666666664,1.0,BM25_Stemming
23,861,0.041237113402061855,1.0,BM25_Stemming
23,1081,0.04081632653061224,1.0,BM25_Stemming
23,1780,0.04040404040404041,1.0,BM25_Stemming
23,1862,0.04,1.0,BM25_Stemming
