QueryID,DocID,Precision,Recall,System_Name
33,2805,1.0,1.0,BM25_Stopping
33,1954,0.5,1.0,BM25_Stopping
33,2047,0.3333333333333333,1.0,BM25_Stopping
33,2697,0.25,1.0,BM25_Stopping
33,2335,0.2,1.0,BM25_Stopping
33,2043,0.16666666666666666,1.0,BM25_Stopping
33,2554,0.14285714285714285,1.0,BM25_Stopping
33,1501,0.125,1.0,BM25_Stopping
33,1963,0.1111111111111111,1.0,BM25_Stopping
33,2806,0.1,1.0,BM25_Stopping
33,2284,0.09090909090909091,1.0,BM25_Stopping
33,2281,0.08333333333333333,1.0,BM25_Stopping
33,2695,0.07692307692307693,1.0,BM25_Stopping
33,2081,0.07142857142857142,1.0,BM25_Stopping
33,70,0.06666666666666667,1.0,BM25_Stopping
33,1707,0.0625,1.0,BM25_Stopping
33,3085,0.058823529411764705,1.0,BM25_Stopping
33,1876,0.05555555555555555,1.0,BM25_Stopping
33,2778,0.05263157894736842,1.0,BM25_Stopping
33,2213,0.05,1.0,BM25_Stopping
33,1766,0.047619047619047616,1.0,BM25_Stopping
33,1809,0.045454545454545456,1.0,BM25_Stopping
33,1285,0.043478260869565216,1.0,BM25_Stopping
33,1423,0.041666666666666664,1.0,BM25_Stopping
33,3016,0.04,1.0,BM25_Stopping
33,2226,0.038461538461538464,1.0,BM25_Stopping
33,2809,0.037037037037037035,1.0,BM25_Stopping
33,1968,0.03571428571428571,1.0,BM25_Stopping
33,1692,0.034482758620689655,1.0,BM25_Stopping
33,1998,0.03333333333333333,1.0,BM25_Stopping
33,1347,0.03225806451612903,1.0,BM25_Stopping
33,1791,0.03125,1.0,BM25_Stopping
33,2134,0.030303030303030304,1.0,BM25_Stopping
33,1662,0.029411764705882353,1.0,BM25_Stopping
33,3086,0.02857142857142857,1.0,BM25_Stopping
33,1577,0.027777777777777776,1.0,BM25_Stopping
33,2133,0.02702702702702703,1.0,BM25_Stopping
33,1047,0.02631578947368421,1.0,BM25_Stopping
33,1709,0.02564102564102564,1.0,BM25_Stopping
33,1143,0.025,1.0,BM25_Stopping
33,1802,0.024390243902439025,1.0,BM25_Stopping
33,1116,0.023809523809523808,1.0,BM25_Stopping
33,2758,0.023255813953488372,1.0,BM25_Stopping
33,1636,0.022727272727272728,1.0,BM25_Stopping
33,3115,0.022222222222222223,1.0,BM25_Stopping
33,2000,0.021739130434782608,1.0,BM25_Stopping
33,1351,0.02127659574468085,1.0,BM25_Stopping
33,3153,0.020833333333333332,1.0,BM25_Stopping
33,3152,0.02040816326530612,1.0,BM25_Stopping
33,1286,0.02,1.0,BM25_Stopping
33,1271,0.0196078431372549,1.0,BM25_Stopping
33,2544,0.019230769230769232,1.0,BM25_Stopping
33,2807,0.018867924528301886,1.0,BM25_Stopping
33,537,0.018518518518518517,1.0,BM25_Stopping
33,2488,0.01818181818181818,1.0,BM25_Stopping
33,1617,0.017857142857142856,1.0,BM25_Stopping
33,1887,0.017543859649122806,1.0,BM25_Stopping
33,315,0.017241379310344827,1.0,BM25_Stopping
33,349,0.01694915254237288,1.0,BM25_Stopping
33,749,0.016666666666666666,1.0,BM25_Stopping
33,956,0.01639344262295082,1.0,BM25_Stopping
33,285,0.016129032258064516,1.0,BM25_Stopping
33,256,0.015873015873015872,1.0,BM25_Stopping
33,301,0.015625,1.0,BM25_Stopping
33,660,0.015384615384615385,1.0,BM25_Stopping
33,751,0.015151515151515152,1.0,BM25_Stopping
33,777,0.014925373134328358,1.0,BM25_Stopping
33,896,0.014705882352941176,1.0,BM25_Stopping
33,936,0.014492753623188406,1.0,BM25_Stopping
33,955,0.014285714285714285,1.0,BM25_Stopping
33,1859,0.014084507042253521,1.0,BM25_Stopping
33,1401,0.013888888888888888,1.0,BM25_Stopping
33,559,0.0136986301369863,1.0,BM25_Stopping
33,494,0.013513513513513514,1.0,BM25_Stopping
33,496,0.013333333333333334,1.0,BM25_Stopping
33,511,0.013157894736842105,1.0,BM25_Stopping
33,2419,0.012987012987012988,1.0,BM25_Stopping
33,2135,0.01282051282051282,1.0,BM25_Stopping
33,2803,0.012658227848101266,1.0,BM25_Stopping
33,1958,0.0125,1.0,BM25_Stopping
33,2447,0.012345679012345678,1.0,BM25_Stopping
33,1782,0.012195121951219513,1.0,BM25_Stopping
33,1610,0.012048192771084338,1.0,BM25_Stopping
33,1916,0.011904761904761904,1.0,BM25_Stopping
33,3125,0.011764705882352941,1.0,BM25_Stopping
33,758,0.011627906976744186,1.0,BM25_Stopping
33,1151,0.011494252873563218,1.0,BM25_Stopping
33,2887,0.011363636363636364,1.0,BM25_Stopping
33,2073,0.011235955056179775,1.0,BM25_Stopping
33,1744,0.011111111111111112,1.0,BM25_Stopping
33,1274,0.01098901098901099,1.0,BM25_Stopping
33,1576,0.010869565217391304,1.0,BM25_Stopping
33,635,0.010752688172043012,1.0,BM25_Stopping
33,1905,0.010638297872340425,1.0,BM25_Stopping
33,441,0.010526315789473684,1.0,BM25_Stopping
33,2177,0.010416666666666666,1.0,BM25_Stopping
33,2557,0.010309278350515464,1.0,BM25_Stopping
33,2787,0.01020408163265306,1.0,BM25_Stopping
33,1683,0.010101010101010102,1.0,BM25_Stopping
33,1457,0.01,1.0,BM25_Stopping
