QueryID,DocID,Precision,Recall,System_Name
6,2826,0.0,0.0,BM25_Expanding
6,2828,0.5,0.3333333333333333,BM25_Expanding
6,1543,0.6666666666666666,0.6666666666666666,BM25_Expanding
6,605,0.5,0.6666666666666666,BM25_Expanding
6,695,0.4,0.6666666666666666,BM25_Expanding
6,2230,0.3333333333333333,0.6666666666666666,BM25_Expanding
6,417,0.2857142857142857,0.6666666666666666,BM25_Expanding
6,3035,0.25,0.6666666666666666,BM25_Expanding
6,531,0.2222222222222222,0.6666666666666666,BM25_Expanding
6,2721,0.2,0.6666666666666666,BM25_Expanding
6,2389,0.18181818181818182,0.6666666666666666,BM25_Expanding
6,1664,0.16666666666666666,0.6666666666666666,BM25_Expanding
6,1365,0.15384615384615385,0.6666666666666666,BM25_Expanding
6,1341,0.14285714285714285,0.6666666666666666,BM25_Expanding
6,2078,0.2,1.0,BM25_Expanding
6,1014,0.1875,1.0,BM25_Expanding
6,2873,0.17647058823529413,1.0,BM25_Expanding
6,2369,0.16666666666666666,1.0,BM25_Expanding
6,2893,0.15789473684210525,1.0,BM25_Expanding
6,1272,0.15,1.0,BM25_Expanding
6,670,0.14285714285714285,1.0,BM25_Expanding
6,2931,0.13636363636363635,1.0,BM25_Expanding
6,1885,0.13043478260869565,1.0,BM25_Expanding
6,1348,0.125,1.0,BM25_Expanding
6,2231,0.12,1.0,BM25_Expanding
6,1385,0.11538461538461539,1.0,BM25_Expanding
6,1445,0.1111111111111111,1.0,BM25_Expanding
6,2930,0.10714285714285714,1.0,BM25_Expanding
6,2519,0.10344827586206896,1.0,BM25_Expanding
6,1099,0.1,1.0,BM25_Expanding
6,2310,0.0967741935483871,1.0,BM25_Expanding
6,1199,0.09375,1.0,BM25_Expanding
6,2753,0.09090909090909091,1.0,BM25_Expanding
6,3026,0.08823529411764706,1.0,BM25_Expanding
6,2622,0.08571428571428572,1.0,BM25_Expanding
6,1769,0.08333333333333333,1.0,BM25_Expanding
6,1623,0.08108108108108109,1.0,BM25_Expanding
6,1700,0.07894736842105263,1.0,BM25_Expanding
6,495,0.07692307692307693,1.0,BM25_Expanding
6,2485,0.075,1.0,BM25_Expanding
6,2900,0.07317073170731707,1.0,BM25_Expanding
6,2560,0.07142857142857142,1.0,BM25_Expanding
6,1978,0.06976744186046512,1.0,BM25_Expanding
6,2187,0.06818181818181818,1.0,BM25_Expanding
6,2918,0.06666666666666667,1.0,BM25_Expanding
6,2201,0.06521739130434782,1.0,BM25_Expanding
6,796,0.06382978723404255,1.0,BM25_Expanding
6,320,0.0625,1.0,BM25_Expanding
6,1503,0.061224489795918366,1.0,BM25_Expanding
6,2196,0.06,1.0,BM25_Expanding
6,2823,0.058823529411764705,1.0,BM25_Expanding
6,595,0.057692307692307696,1.0,BM25_Expanding
6,2535,0.05660377358490566,1.0,BM25_Expanding
6,3130,0.05555555555555555,1.0,BM25_Expanding
6,1929,0.05454545454545454,1.0,BM25_Expanding
6,1366,0.05357142857142857,1.0,BM25_Expanding
6,1591,0.05263157894736842,1.0,BM25_Expanding
6,2892,0.05172413793103448,1.0,BM25_Expanding
6,3135,0.05084745762711865,1.0,BM25_Expanding
6,2180,0.05,1.0,BM25_Expanding
6,2383,0.04918032786885246,1.0,BM25_Expanding
6,2667,0.04838709677419355,1.0,BM25_Expanding
6,2776,0.047619047619047616,1.0,BM25_Expanding
6,1196,0.046875,1.0,BM25_Expanding
6,2264,0.046153846153846156,1.0,BM25_Expanding
6,104,0.045454545454545456,1.0,BM25_Expanding
6,3117,0.04477611940298507,1.0,BM25_Expanding
6,2924,0.04411764705882353,1.0,BM25_Expanding
6,1384,0.043478260869565216,1.0,BM25_Expanding
6,2810,0.04285714285714286,1.0,BM25_Expanding
6,1009,0.04225352112676056,1.0,BM25_Expanding
6,1939,0.041666666666666664,1.0,BM25_Expanding
6,1262,0.0410958904109589,1.0,BM25_Expanding
6,1066,0.04054054054054054,1.0,BM25_Expanding
6,2812,0.04,1.0,BM25_Expanding
6,2092,0.039473684210526314,1.0,BM25_Expanding
6,2969,0.03896103896103896,1.0,BM25_Expanding
6,2003,0.038461538461538464,1.0,BM25_Expanding
6,1454,0.0379746835443038,1.0,BM25_Expanding
6,2878,0.0375,1.0,BM25_Expanding
6,1771,0.037037037037037035,1.0,BM25_Expanding
6,3080,0.036585365853658534,1.0,BM25_Expanding
6,1928,0.03614457831325301,1.0,BM25_Expanding
6,2197,0.03571428571428571,1.0,BM25_Expanding
6,2300,0.03529411764705882,1.0,BM25_Expanding
6,1144,0.03488372093023256,1.0,BM25_Expanding
6,2406,0.034482758620689655,1.0,BM25_Expanding
6,2943,0.03409090909090909,1.0,BM25_Expanding
6,1433,0.033707865168539325,1.0,BM25_Expanding
6,1325,0.03333333333333333,1.0,BM25_Expanding
6,3160,0.03296703296703297,1.0,BM25_Expanding
6,71,0.03260869565217391,1.0,BM25_Expanding
6,1459,0.03225806451612903,1.0,BM25_Expanding
6,1003,0.031914893617021274,1.0,BM25_Expanding
6,2181,0.031578947368421054,1.0,BM25_Expanding
6,2308,0.03125,1.0,BM25_Expanding
6,2297,0.030927835051546393,1.0,BM25_Expanding
6,1621,0.030612244897959183,1.0,BM25_Expanding
6,1908,0.030303030303030304,1.0,BM25_Expanding
6,3077,0.03,1.0,BM25_Expanding
