QueryID,DocID,Precision,Recall,System_Name
45,2452,1.0,0.038461538461538464,Lucene_Search
45,1976,0.5,0.038461538461538464,Lucene_Search
45,2765,0.6666666666666666,0.07692307692307693,Lucene_Search
45,2969,0.75,0.11538461538461539,Lucene_Search
45,2816,0.8,0.15384615384615385,Lucene_Search
45,2114,0.6666666666666666,0.15384615384615385,Lucene_Search
45,2318,0.5714285714285714,0.15384615384615385,Lucene_Search
45,2988,0.5,0.15384615384615385,Lucene_Search
45,2375,0.4444444444444444,0.15384615384615385,Lucene_Search
45,2949,0.4,0.15384615384615385,Lucene_Search
45,2978,0.36363636363636365,0.15384615384615385,Lucene_Search
45,2359,0.4166666666666667,0.19230769230769232,Lucene_Search
45,2631,0.38461538461538464,0.19230769230769232,Lucene_Search
45,1194,0.35714285714285715,0.19230769230769232,Lucene_Search
45,2991,0.3333333333333333,0.19230769230769232,Lucene_Search
45,3002,0.375,0.23076923076923078,Lucene_Search
45,2957,0.35294117647058826,0.23076923076923078,Lucene_Search
45,2860,0.3333333333333333,0.23076923076923078,Lucene_Search
45,2319,0.3157894736842105,0.23076923076923078,Lucene_Search
45,2926,0.3,0.23076923076923078,Lucene_Search
45,2437,0.2857142857142857,0.23076923076923078,Lucene_Search
45,1412,0.2727272727272727,0.23076923076923078,Lucene_Search
45,1534,0.2608695652173913,0.23076923076923078,Lucene_Search
45,397,0.25,0.23076923076923078,Lucene_Search
45,3181,0.24,0.23076923076923078,Lucene_Search
45,3128,0.23076923076923078,0.23076923076923078,Lucene_Search
45,1680,0.2222222222222222,0.23076923076923078,Lucene_Search
45,1267,0.21428571428571427,0.23076923076923078,Lucene_Search
45,1519,0.20689655172413793,0.23076923076923078,Lucene_Search
45,1652,0.2,0.23076923076923078,Lucene_Search
45,2812,0.1935483870967742,0.23076923076923078,Lucene_Search
45,3070,0.1875,0.23076923076923078,Lucene_Search
45,2669,0.21212121212121213,0.2692307692307692,Lucene_Search
45,3089,0.20588235294117646,0.2692307692307692,Lucene_Search
45,1456,0.2,0.2692307692307692,Lucene_Search
45,2493,0.2222222222222222,0.3076923076923077,Lucene_Search
45,2862,0.21621621621621623,0.3076923076923077,Lucene_Search
45,3028,0.21052631578947367,0.3076923076923077,Lucene_Search
45,2716,0.23076923076923078,0.34615384615384615,Lucene_Search
45,1908,0.225,0.34615384615384615,Lucene_Search
45,2526,0.21951219512195122,0.34615384615384615,Lucene_Search
45,3012,0.21428571428571427,0.34615384615384615,Lucene_Search
45,2059,0.20930232558139536,0.34615384615384615,Lucene_Search
45,2140,0.22727272727272727,0.38461538461538464,Lucene_Search
45,696,0.2222222222222222,0.38461538461538464,Lucene_Search
45,3103,0.21739130434782608,0.38461538461538464,Lucene_Search
45,1271,0.2127659574468085,0.38461538461538464,Lucene_Search
45,3137,0.22916666666666666,0.4230769230769231,Lucene_Search
45,3134,0.22448979591836735,0.4230769230769231,Lucene_Search
45,1226,0.22,0.4230769230769231,Lucene_Search
45,2984,0.21568627450980393,0.4230769230769231,Lucene_Search
45,409,0.21153846153846154,0.4230769230769231,Lucene_Search
45,2951,0.20754716981132076,0.4230769230769231,Lucene_Search
45,2358,0.2037037037037037,0.4230769230769231,Lucene_Search
45,3090,0.2,0.4230769230769231,Lucene_Search
45,3152,0.21428571428571427,0.46153846153846156,Lucene_Search
45,3136,0.21052631578947367,0.46153846153846156,Lucene_Search
